TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
76504CNTRF3320P,331513,N495,53506.0,Pounds,46.7379,NO,0.0,46.8196,46.9014,99.2792,100.0,99.9608,NO,52.4596,69.3996,0.3757,NO,R30
52627DPNTF80135,325910,000100414,7031.0,Pounds,4.223,NO,0.0,4.3821,4.5537,52.3335,100.0,99.6033,NO,47.9514,28.235,1.019,YES,R99
70129NSMCH13800,336419,000076131,4560.0,Pounds,9.4686,NO,0.0,12.2983,15.6031,20.6467,33.1692,93.5193,YES,8.3483,28.4109,0.9641,NO,R11
93308TXCRF6451R,324110,000108883,110.0,Pounds,0.4866,NO,0.0,0.5864,0.7072,1.7996,3.6194,95.6522,YES,1.2132,8.8005,2.2525,YES,R19
07036XXNXX1400P,324110,000110543,2300.0,Pounds,1.3349,NO,0.0,1.5134,1.7385,6.6436,14.3389,15.0327,YES,5.1302,4.9171,0.9641,NO,R99
99101NRTHWMARBL,331419,007664417,129138.0,Pounds,24.7405,NO,8.1267,31.1835,38.9258,46.5547,69.6115,96.6783,YES,15.3712,44.0398,0.4357,NO,R99
32785RMCDVHIGHW,331210,007664393,19316.0,Pounds,8.5357,NO,0.0,10.7624,14.164,23.0208,41.4086,88.1888,YES,12.2585,23.0008,0.8917,NO,R40
19934CMDLMRTE10,331210,000079016,13100000.0,Pounds,99.2441,NO,98.7501,99.3667,99.4895,99.7778,100.0,99.9975,NO,0.4111,99.5962,0.0027,NO,R19
13045BCKBMKELLO,332812,N090,3938.0,Pounds,17.1793,NO,0.0,17.838,18.5449,78.4462,100.0,99.9492,NO,60.6082,50.332,0.6658,NO,R99
15071CRCBL1001R,331492,007440484,5591.0,Pounds,98.1911,NO,96.9445,98.2342,98.2774,99.094,100.0,99.9107,NO,0.8598,98.793,0.008,NO,R30
40210NTDCT1227S,325188,007664382,64000.0,Pounds,28.4848,NO,0.0,28.5464,28.6082,98.9005,100.0,99.9922,NO,70.3541,62.7347,0.5629,NO,R99
03904PRTSMSEAVE,928110,001330207,4412.0,Pounds,29.0914,NO,5.9077,31.9624,34.8334,49.3322,75.3869,63.831,NO,17.3698,42.5853,0.357,NO,R11
28214MRCNC8309W,325199,000050000,798271.0,Pounds,93.9338,NO,90.6335,95.1904,96.4809,98.2284,100.0,99.4465,NO,3.038,96.7034,0.0185,NO,R11
97206LRGST4600S,331528,007440473,460000.0,Pounds,59.1823,NO,2.594,59.636,60.0914,97.664,100.0,99.9989,NO,38.028,78.5229,0.2487,NO,R28
37621BRSTL390BR,331210,007697372,234000.0,Pounds,95.0092,NO,91.6928,95.1702,95.3312,97.4885,100.0,99.6457,NO,2.3183,96.662,0.0219,NO,R40
44622ZMMRP200WE,339112,000075218,11109.0,Pounds,88.006,NO,74.1907,88.9112,89.835,98.7248,100.0,99.8652,NO,9.8136,93.4815,0.0527,NO,R99
45215MRTNT2000W,325199,000074873,389204.0,Pounds,85.0485,NO,62.8737,85.0877,85.127,99.8971,100.0,99.9892,NO,14.8093,91.4478,0.0803,NO,R99
63111SGLRB8645S,332813,N090,30000.0,Pounds,85.1668,NO,83.4398,88.5906,91.9822,92.0245,97.1754,99.9833,YES,3.4339,92.161,0.0562,NO,R30
92670CPRDC172EA,325520,000127184,1515996.0,Pounds,97.9598,NO,95.5597,98.083,98.2064,99.7652,100.0,99.9581,NO,1.6822,98.8315,0.0088,NO,R11
19426SPRRT3900G,331210,007697372,175357.0,Pounds,38.2474,NO,0.0,38.5847,38.9279,97.076,100.0,99.2085,NO,58.4913,66.0652,0.4448,NO,R40
70363GLFSL583TH,332312,000108883,1000.0,Pounds,1.296,NO,0.3229,1.7225,2.1489,2.6555,4.0551,3.1622,NO,0.9331,2.2024,0.3463,NO,R99
13502THNDM1676L,332999,N420,2164.0,Pounds,15.2169,NO,0.0,15.2475,15.2782,97.6975,100.0,99.9077,NO,82.45,54.1123,0.7679,NO,R30
48048NWHVN58391,331511,007440484,276000.0,Pounds,94.7477,NO,92.2806,95.3072,95.8666,97.3249,100.0,98.7831,NO,2.0177,96.4658,0.0176,NO,R30
07036XXNXX1400P,324110,000110827,4400.0,Pounds,8.4451,NO,0.0,9.1775,9.9099,36.3621,77.1391,99.9773,YES,27.1846,29.9159,1.0352,YES,R99
71753THYLCROUTE,325188,000067561,76000000.0,Pounds,99.8955,NO,99.8687,99.9161,99.9367,99.9477,99.9951,99.9587,NO,0.0316,99.9303,0.0003,NO,R11
98032HYTKF8202S,332813,000078933,7000.0,Pounds,31.3901,NO,1.0858,35.9539,41.4201,59.1993,94.0673,86.4198,NO,23.2454,49.9338,0.3663,NO,R11
25015DPNTB901WE,325199,000067561,866000.0,Pounds,25.9154,NO,0.0,27.3105,28.8642,82.6635,100.0,97.9946,NO,55.3529,55.0243,0.5183,NO,R13
76504CNTRF3320P,331513,N090,115810.0,Pounds,47.9592,NO,0.0,48.0518,48.1444,99.2255,100.0,99.9568,NO,51.1737,70.0879,0.3631,NO,R30
01085WSTFLSOUTH,332710,000079016,79147.0,Pounds,69.6888,NO,45.0729,72.5157,75.4636,90.811,100.0,98.318,NO,18.2953,81.4463,0.1315,NO,R11
71753THYLCROUTE,325188,007726956,3800000.0,Pounds,20.8284,NO,0.0,20.8423,20.8562,99.5208,100.0,99.6848,NO,78.6785,54.5851,0.7138,NO,R99
71753THYLCHIGHW,325188,007726956,1000000.0,Pounds,94.9307,NO,93.9533,96.232,97.2384,97.7511,100.0,99.2674,NO,1.5191,97.0575,0.0138,NO,R99
71635GRGPCPAPER,322110,010049044,277860.0,Pounds,48.0171,NO,0.0,48.1427,48.2684,98.9282,100.0,99.9982,NO,50.7854,70.0608,0.3613,NO,R99
44622ZMMRP200WE,339112,000075718,81467.0,Pounds,88.0001,NO,79.3098,88.1059,88.2117,93.97,100.0,99.7282,NO,5.8641,91.98,0.0596,NO,R99
93308TXCRF6451R,324110,000110827,0.5,Pounds,0.0135,NO,0.0072,0.0193,0.025,0.0273,0.0393,0.0296,NO,0.008,0.0227,0.2969,NO,R19
78702PRCST2110E,331512,007440020,4450.0,Pounds,19.5235,NO,0.0,19.6511,19.7795,94.2319,100.0,98.9989,NO,74.5808,52.2954,0.7214,NO,R30
02743CSHNT4SLOC,339920,N982,578000.0,Pounds,98.3269,NO,96.1171,98.3968,98.4668,99.9166,100.0,99.9991,NO,1.5198,99.1353,0.0077,NO,R99
75038TCCRL1801H,334413,001330207,13580.0,Pounds,64.5744,NO,57.636,70.9723,77.6888,79.8632,93.1995,98.1923,YES,8.8909,77.4466,0.1341,NO,R19
29648FJPHT211PU,333315,000078933,72000.0,Pounds,10.6991,NO,0.0,11.0322,11.3654,37.9827,78.4085,64.6001,NO,26.9505,28.8882,0.8742,NO,R11
18951VRYXX35PEN,322222,000108883,1100000.0,Pounds,56.5688,NO,35.2901,63.1747,71.4286,81.7644,100.0,99.9999,NO,18.5897,73.8944,0.1659,NO,R19
77506PHLLP1400J,325211,000110543,280000.0,Pounds,8.2933,NO,4.7719,11.5446,15.1597,16.0597,22.8323,98.9406,YES,4.5151,30.0133,1.0571,YES,R11
45875PHLPS700NO,334411,N511,86300.0,Pounds,46.6979,NO,0.0,48.1968,49.712,88.9668,100.0,99.9942,NO,40.77,70.2835,0.3293,NO,R40
24541CRNNGROUTE,327212,N420,2300.0,Pounds,98.2067,NO,97.2188,98.6278,99.0525,99.5671,100.0,99.7831,NO,0.9393,99.0688,0.005,NO,R99
46241RLLYT1500S,325192,000075058,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0007,0.0018,0.0294,YES,0.0007,0.0014,3.3826,YES,R19
13057GNRLS22CEL,332813,007697372,28279.0,Pounds,74.8954,NO,40.4467,75.3946,75.9005,98.6932,100.0,99.1237,NO,23.2986,85.4421,0.1358,NO,R99
92803KWKST516ES,332510,N495,270.0,Pounds,2.0359,NO,0.0,2.184,2.3495,17.1157,39.5132,99.631,YES,14.9317,17.5631,1.3188,YES,R30
07461MSRBBROUTE,326299,000078933,3160.0,Pounds,4.7088,NO,0.0,5.9463,7.7657,13.6431,25.1884,79.4769,YES,7.6969,16.2196,1.1783,YES,R11
12801MSGLD21ROG,325188,007440224,1500.0,Pounds,16.0996,NO,0.0,16.1282,16.1568,98.0396,100.0,99.6016,NO,81.9114,51.4562,0.7928,NO,R30
93308TXCRF6451R,324110,000110543,33000.0,Pounds,67.6923,NO,41.0566,70.4847,73.3333,90.1034,100.0,99.2481,NO,19.6187,80.2072,0.1463,NO,R19
04572GTPRDFRIEN,335110,007697372,71599.0,Pounds,34.0735,NO,34.0735,34.0735,34.0735,34.0735,34.0735,34.0735,NO,0.0,34.0735,0.0,NO,R99
15071CRCBL1001R,331492,007440020,32823.0,Pounds,97.7748,NO,96.2293,97.8229,97.871,98.8853,100.0,99.8996,NO,1.0624,98.5151,0.0099,NO,R30
44121THGLS4321G,326199,000080626,70000.0,Pounds,61.1204,NO,31.7189,64.6791,68.5683,86.6526,100.0,95.5631,NO,21.9735,75.4165,0.1701,NO,R19
13057GNRLS22CEL,332813,N495,18000.0,Pounds,25.3682,NO,0.0,25.504,25.641,97.2973,100.0,99.9722,NO,71.7933,60.4973,0.5975,NO,R30
49503KLRBR955GO,332510,000079016,118000.0,Pounds,30.9711,NO,0.0,31.5595,32.1614,90.223,100.0,97.8441,NO,58.6635,57.7916,0.5257,NO,R11
53578MLWKV1075W,332911,N982,71400.0,Pounds,14.5625,NO,0.0,14.8526,15.1528,84.4722,100.0,99.6511,NO,69.6197,51.0799,0.7276,NO,R29
74127MPRFN2729W,331511,007439965,21303.0,Pounds,96.4329,NO,92.5114,96.6852,96.9376,99.4677,100.0,99.9906,NO,2.7825,97.9524,0.0152,NO,R30
48220WLKRW660E2,331222,007664939,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0019,0.0046,0.0666,YES,0.0018,0.0058,2.8316,YES,R40
62202CHMTC3500M,325188,007664417,72250.0,Pounds,97.9661,NO,97.1986,98.4671,98.9726,99.3127,100.0,99.6552,NO,0.8456,98.9078,0.0055,NO,R99
47240DLTFCHIGHW,332913,N495,4121.0,Pounds,22.8716,NO,0.0,22.9577,23.0442,97.55,100.0,99.9757,NO,74.5923,58.06,0.6465,NO,R22
46241RLLYT1500S,325192,000071432,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0012,0.003,20.0,YES,0.0012,0.0681,14.3966,YES,R19
63045MNSNT3481R,332813,007697372,9100.0,Pounds,35.5872,NO,0.0,36.2588,36.9303,63.8291,100.0,90.7278,NO,27.5703,54.4151,0.472,NO,R99
42344THNSGSTATE,325920,007697372,6982400.0,Pounds,89.0557,NO,74.1116,89.3026,89.5503,99.43,100.0,99.9064,NO,10.1274,93.7111,0.0544,NO,R40
71753THYLCROUTE,325188,000074839,144000.0,Pounds,95.6175,NO,94.2512,96.359,97.1005,97.7642,99.8719,98.4279,NO,1.4052,97.0486,0.0118,NO,R19
07461MSRBBROUTE,326299,000108101,7371.0,Pounds,2.2995,NO,0.0,2.6774,3.132,9.2184,19.0299,55.1268,YES,6.541,12.5018,1.3074,YES,R11
61341MRSLL1401B,327121,N090,1763.0,Pounds,87.3637,NO,78.2071,87.4722,87.5807,93.649,100.0,99.7172,NO,6.1767,91.5539,0.0631,NO,R99
93308TXCRF3663G,324110,000108883,0.5,Pounds,0.1072,NO,0.0,0.1196,0.1353,0.8706,1.9971,11.1111,YES,0.751,1.0765,1.8282,YES,R19
46802SSXGR1601W,325510,000100414,50.0,Pounds,2.5707,NO,0.0,3.1553,4.065,10.2137,20.8012,62.5,YES,7.0583,10.1966,1.4339,YES,R11
97321TLDYN1600O,331419,007664417,415000.0,Pounds,98.5163,NO,96.9971,98.651,98.786,99.7536,100.0,99.9398,NO,1.1026,99.1502,0.0059,NO,R99
78702PRCST2110E,331512,007440508,5499.0,Pounds,24.6581,NO,0.0,24.8278,24.9989,95.2064,100.0,99.0276,NO,70.3786,55.5361,0.6388,NO,R30
60438BCHMC2700E,325510,000078933,1700000.0,Pounds,35.3607,NO,6.7621,40.4135,45.9459,62.8478,96.4992,99.6892,YES,22.4343,58.6661,0.3852,NO,R11
18848GTPRDHAWES,331419,N982,28000.0,Pounds,53.5947,NO,9.8564,56.2481,59.0344,87.1758,100.0,99.8645,NO,30.9278,73.571,0.2507,NO,R30
55120FTMRK2411P,332812,000108883,8200.0,Pounds,24.7585,NO,0.0,25.9143,27.1523,76.2936,100.0,91.9283,NO,50.3792,49.7507,0.5621,NO,R11
93308TXCRF6451R,324110,000100414,50.0,Pounds,1.3113,NO,0.0,1.442,1.5959,9.4251,21.3997,98.0392,YES,7.9831,14.2395,1.6984,YES,R19
39563MRTNT5724E,325199,000108883,5000.0,Pounds,4.2796,NO,0.0,4.4155,4.5603,57.4035,100.0,96.8992,NO,52.988,29.837,0.9922,NO,R11
50595WHTCN600ST,335224,000078933,24131.0,Pounds,44.2689,NO,0.0,44.4729,44.6788,98.4723,100.0,98.9746,NO,53.9994,67.6875,0.396,NO,R11
46241RLLYT1500S,325192,000075070,0.5,Pounds,0.0014,NO,0.0,0.0016,0.002,0.0078,0.017,0.0625,YES,0.0061,0.0072,1.595,YES,R19
45212DNGRPBEECH,323111,000110543,1300.0,Pounds,5.6571,NO,0.0492,7.9113,10.6557,13.1528,21.0149,42.2078,YES,5.2414,13.9845,0.7252,NO,R11
46241RLLYT1500S,325192,000108883,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0001,0.0002,2.2222,YES,0.0,0.0151,9.7131,YES,R19
06705CHMFG235IN,332813,007697372,0.5,Pounds,0.0007,NO,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,NO,0.0,0.0007,0.0,NO,R99
77506PHLLP1400J,325211,000110827,25430000.0,Pounds,91.3981,NO,88.2007,93.1958,95.0334,96.5259,100.0,99.7564,NO,3.3301,95.2985,0.0287,NO,R11
73446CNTRC300IN,336212,000078933,10271.0,Pounds,51.9577,NO,41.1561,59.0426,66.522,70.967,88.8536,97.6238,YES,11.9244,68.0176,0.2078,NO,R11
50595WHTCN600ST,335224,001330207,21224.0,Pounds,61.6636,NO,21.4966,63.5966,65.5811,91.6632,100.0,98.8358,NO,28.0667,76.6571,0.1994,NO,R11
78343CLNSNONEMI,325199,000050000,60000000.0,Pounds,94.8815,NO,94.0296,96.4354,97.1975,98.0392,100.0,99.9977,NO,1.6039,97.3736,0.0144,NO,R13
97206LRGST4600S,331512,007440508,9800.0,Pounds,53.4934,NO,0.0,54.2485,55.0253,97.4639,100.0,99.949,NO,43.2154,75.0957,0.2871,NO,R28
98248NTLCL4050M,331312,007429905,0.5,Pounds,0.0083,NO,0.0,0.0091,0.01,0.0492,0.1094,1.5873,YES,0.0401,0.246,2.2266,YES,R29
02054TRSCB66MAI,327320,007439965,11.0,Pounds,84.6154,NO,82.8526,88.141,91.6667,91.6667,96.9551,91.6667,NO,3.5256,89.3162,0.0372,NO,R99
70363GLFSL583TH,332312,007439965,1967.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,R99
46241RLLYT1500S,325192,000067561,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0006,0.0014,0.0135,YES,0.0005,0.0021,1.8378,YES,R19
55449RRWCR16719,332813,000075092,28800.0,Pounds,47.5248,NO,16.4814,48.7624,50.0,70.283,100.0,90.566,NO,21.5206,62.6969,0.3147,NO,R19
61341MRSLL1401B,327331,N450,545.0,Pounds,68.125,NO,45.1148,68.3392,68.5535,83.8222,100.0,99.0909,NO,15.483,78.5898,0.1845,NO,R99
39204RMSTR1085U,326192,N982,11390.0,Pounds,91.929,NO,89.3199,93.8221,95.7948,96.8235,100.0,97.8522,NO,3.0014,95.5597,0.0184,NO,R99
